date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:36:57	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:36:58%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/theater?brchNo=3021)
15:36:57	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:36:58%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/theater?brchNo=3021)
15:36:58	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:36:58%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/theater?brchNo=3021)
15:36:58	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:36:59%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/theater?brchNo=3021)
15:36:58	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:36:59%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/theater?brchNo=3021)
15:36:58	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.374.delayed	(from https://www.megabox.co.kr/theater?brchNo=0009)
15:36:58	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.375.delayed	(from https://www.megabox.co.kr/theater?brchNo=0009)
15:36:58	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:36:59%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/theater?brchNo=0009)
15:36:59	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:36:59%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/theater?brchNo=0009)
15:36:59	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:00%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/theater?brchNo=0009)
15:36:59	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:00%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/theater?brchNo=0009)
15:36:59	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:00%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/theater?brchNo=0009)
15:37:00	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.37b.delayed	(from https://www.megabox.co.kr/theater?brchNo=3011)
15:37:00	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.37c.delayed	(from https://www.megabox.co.kr/theater?brchNo=3011)
15:37:00	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:00%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/theater?brchNo=3011)
15:37:00	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:01%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/theater?brchNo=3011)
15:37:00	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:01%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/theater?brchNo=3011)
15:37:00	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:01%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/theater?brchNo=3011)
15:37:01	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:01%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/theater?brchNo=3011)
15:37:01	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.382.delayed	(from https://www.megabox.co.kr/theater?brchNo=0017)
15:37:01	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.383.delayed	(from https://www.megabox.co.kr/theater?brchNo=0017)
15:37:01	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:02%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/theater?brchNo=0017)
15:37:01	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:02%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/theater?brchNo=0017)
15:37:01	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:02%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/theater?brchNo=0017)
15:37:02	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:02%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/theater?brchNo=0017)
15:37:02	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:02%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/theater?brchNo=0017)
15:37:02	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.389.delayed	(from https://www.megabox.co.kr/theater?brchNo=3391)
15:37:02	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.38a.delayed	(from https://www.megabox.co.kr/theater?brchNo=3391)
15:37:02	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:03%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/theater?brchNo=3391)
15:37:02	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:03%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/theater?brchNo=3391)
15:37:03	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:03%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/theater?brchNo=3391)
15:37:03	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:03%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/theater?brchNo=3391)
15:37:03	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:04%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/theater?brchNo=3391)
15:37:03	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.390.delayed	(from https://www.megabox.co.kr/theater?brchNo=3392)
15:37:03	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.391.delayed	(from https://www.megabox.co.kr/theater?brchNo=3392)
15:37:03	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:04%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/theater?brchNo=3392)
15:37:04	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:04%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/theater?brchNo=3392)
15:37:04	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:04%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/theater?brchNo=3392)
15:37:04	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:05%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/theater?brchNo=3392)
15:37:04	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:05%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/theater?brchNo=3392)
15:37:05	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.397.delayed	(from https://www.megabox.co.kr/theater?brchNo=0008)
15:37:05	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.398.delayed	(from https://www.megabox.co.kr/theater?brchNo=0008)
15:37:05	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:05%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/theater?brchNo=0008)
15:37:05	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:05%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/theater?brchNo=0008)
15:37:05	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:06%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/theater?brchNo=0008)
15:37:05	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:06%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/theater?brchNo=0008)
15:37:05	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:06%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/theater?brchNo=0008)
15:37:06	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.39e.delayed	(from https://www.megabox.co.kr/theater?brchNo=3631)
15:37:06	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.39f.delayed	(from https://www.megabox.co.kr/theater?brchNo=3631)
15:37:06	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:07%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/theater?brchNo=3631)
15:37:06	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:07%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/theater?brchNo=3631)
15:37:06	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:07%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/theater?brchNo=3631)
15:37:07	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:07%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/theater?brchNo=3631)
15:37:07	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:07%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/theater?brchNo=3631)
15:37:07	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.3a5.delayed	(from https://www.megabox.co.kr/theater?brchNo=3901)
15:37:07	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.3a6.delayed	(from https://www.megabox.co.kr/theater?brchNo=3901)
15:37:07	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:08%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/theater?brchNo=3901)
15:37:07	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:08%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/theater?brchNo=3901)
15:37:08	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:08%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/theater?brchNo=3901)
15:37:08	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:08%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/theater?brchNo=3901)
15:37:08	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:09%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/theater?brchNo=3901)
15:37:08	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.3ac.delayed	(from https://www.megabox.co.kr/theater?brchNo=3651)
15:37:08	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.3ad.delayed	(from https://www.megabox.co.kr/theater?brchNo=3651)
15:37:08	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:09%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/theater?brchNo=3651)
15:37:09	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:09%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/theater?brchNo=3651)
15:37:09	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:09%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/theater?brchNo=3651)
15:37:09	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:10%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/theater?brchNo=3651)
15:37:09	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:10%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/theater?brchNo=3651)
15:37:10	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.3b3.delayed	(from https://www.megabox.co.kr/theater?brchNo=3301)
15:37:10	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.3b4.delayed	(from https://www.megabox.co.kr/theater?brchNo=3301)
15:37:10	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:10%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/theater?brchNo=3301)
15:37:10	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:10%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/theater?brchNo=3301)
15:37:10	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:11%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/theater?brchNo=3301)
15:37:10	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:11%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/theater?brchNo=3301)
15:37:10	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:11%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/theater?brchNo=3301)
15:37:11	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.3ba.delayed	(from https://www.megabox.co.kr/theater?brchNo=0013)
15:37:11	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.3bb.delayed	(from https://www.megabox.co.kr/theater?brchNo=0013)
15:37:11	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:11%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/theater?brchNo=0013)
15:37:11	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:12%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/theater?brchNo=0013)
15:37:11	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:12%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/theater?brchNo=0013)
15:37:11	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:12%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/theater?brchNo=0013)
15:37:12	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:12%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/theater?brchNo=0013)
15:37:12	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.3c1.delayed	(from https://www.megabox.co.kr/theater?brchNo=3801)
15:37:12	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.3c2.delayed	(from https://www.megabox.co.kr/theater?brchNo=3801)
15:37:12	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:13%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/theater?brchNo=3801)
15:37:12	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:13%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/theater?brchNo=3801)
15:37:12	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:13%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/theater?brchNo=3801)
15:37:13	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:13%20GMT	https://www.megabox.co.kr/mypage/bookinglist	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist	(from https://www.megabox.co.kr/theater?brchNo=3801)
15:37:13	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:14%20GMT	https://www.megabox.co.kr/mypage/bookinglist?tab=02	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/bookinglist9703	(from https://www.megabox.co.kr/theater?brchNo=3801)
15:37:13	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.do	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/on/oh/ohg/MbLogin/mbLogout.3c8.delayed	(from https://www.megabox.co.kr/theater?brchNo=3501)
15:37:13	0/-1	---M--	302	error ('')			https://www.megabox.co.kr/mypage	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage.3c9.delayed	(from https://www.megabox.co.kr/theater?brchNo=3501)
15:37:13	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:14%20GMT	https://www.megabox.co.kr/mypage/point-list	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/point-list	(from https://www.megabox.co.kr/theater?brchNo=3501)
15:37:14	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:14%20GMT	https://www.megabox.co.kr/mypage/discount-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/discount-coupon	(from https://www.megabox.co.kr/theater?brchNo=3501)
15:37:14	850/850	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Jul%202020%2006:37:14%20GMT	https://www.megabox.co.kr/mypage/movie-coupon	C:/Users/SiSt171/Desktop/mega/megabox/www.megabox.co.kr/mypage/movie-coupon	(from https://www.megabox.co.kr/theater?brchNo=3501)
